,,Global Accuracy,Global Macro F1,F1-W,F1-N1,F1-N2,F1-N3,F1-REM,Global Macro Recall,Global Macro Precision,Global Kappa,Global Micro F1,Global Micro Precision,Global Micro Recall,F1-mean,Precision-W,Precision-N1,Precision-N2,Precision-N3,Precision-REM,Precision-mean,Recall/Sens.-W,Recall/Sens.-N1,Recall/Sens.-N2,Recall/Sens.-N3,Recall/Sens.-REM,Recall/Sens.-mean,True W-Pred W,True W-Pred N1,True W-Pred N2,True W-Pred N3,True W-Pred REM,True N1-Pred W,True N1-Pred N1,True N1-Pred N2,True N1-Pred N3,True N1-Pred REM,True N2-Pred W,True N2-Pred N1,True N2-Pred N2,True N2-Pred N3,True N2-Pred REM,True N3-Pred W,True N3-Pred N1,True N3-Pred N2,True N3-Pred N3,True N3-Pred REM,True REM-Pred W,True REM-Pred N1,True REM-Pred N2,True REM-Pred N3,True REM-Pred REM
USLEEP_NSRR2022_EEG,EXTERNAL_DBS_p75,0.8925000000000001,0.7705,0.9648206233978271,0.4842312932014465,0.8402947187423706,0.7950631976127625,0.8684214055538177,0.773,0.7905,0.7985,0.8925000000000001,0.8925000000000001,0.8925000000000001,0.7705182433128357,0.9673213362693788,0.6967807412147522,0.8359616100788116,0.8819761574268341,0.8794828951358795,0.7905102670192719,0.9869393110275269,0.4227331727743149,0.8744944334030151,0.8495205342769623,0.8886995911598206,0.7726657092571259,0.986939304757064,0.0083322215885052,0.0199752230717457,0.0002202878898284,0.015082815183414,0.3442810116211594,0.4227331717091562,0.291856787189131,0.006943862000477,0.0861255565909236,0.0228705266029974,0.0497635882284399,0.8744944188651738,0.093738498926882,0.0341866457521763,0.0052872021264583,0.0005775719550959,0.2622913231709967,0.849520531277443,0.0007924448083929,0.0436536649386756,0.0105013125019577,0.0981645082047376,0.0051140161050338,0.8886995686901219
USLEEP_NSRR2022_EEG,EXTERNAL_DBS_min,0.837,0.721,0.8275927305221558,0.2913290560245514,0.7973542809486389,0.6788738369941711,0.8091429471969604,0.747,0.77,0.767,0.837,0.837,0.837,0.7209546566009521,0.7159128189086914,0.4876561462879181,0.747932493686676,0.5481771230697632,0.7314594388008118,0.7698161602020264,0.9323838949203492,0.1846017986536026,0.7952612638473511,0.6585695743560791,0.8477662205696106,0.7473399639129639,0.9323838796079128,0.0018778487420865,0.0031110628413673,0.0,0.0015275038275181,0.2909176915799432,0.1846018028064306,0.1503311258278145,0.0001892147587511,0.0700793868053654,0.0141050828673618,0.0147109876757507,0.7952612393681653,0.0131207587567572,0.0126945745806256,0.0030249558860599,0.0003067719917171,0.1010046782728736,0.6585695625272131,0.0001558846453624,0.0116181578632171,0.0086317011805689,0.0393584760603083,0.0003593244699964,0.8477661995448557
USLEEP_NSRR2022_EEG,EXTERNAL_DBS_max,0.908,0.779,0.979518473148346,0.4902834594249725,0.874578595161438,0.8153919577598572,0.8878018260002136,0.782,0.806,0.808,0.908,0.908,0.908,0.7791297435760498,0.9685497879981996,0.702965259552002,0.8548681735992432,0.94065660238266,0.931806206703186,0.8057696223258972,0.9933224320411682,0.469063401222229,0.8952193856239319,0.8914027214050293,0.9052876830101012,0.7815166115760803,0.9933224259283264,0.0135654533122315,0.0361069010383591,0.0002794171189554,0.0281308123699934,0.3605255954010402,0.4690633869441816,0.3909952606635071,0.0136139763962457,0.0894985808893093,0.0232333867129093,0.0773620462367399,0.8952193844138834,0.131661169935775,0.0358589365272232,0.0063655188281309,0.0006874899741045,0.3370534179709879,0.8914027149321267,0.0009203159751514,0.0484613895877685,0.0116601887840088,0.1309138819020242,0.0053802980452874,0.9052876607013198
USLEEP_NSRR2022_EOG,abc,0.84,0.815,0.8911442756652832,0.6194514036178589,0.868036150932312,0.7778880596160889,0.9208133816719056,0.806,0.829,0.779,0.84,0.84,0.84,0.8154667019844055,0.884630560874939,0.7003759145736694,0.8365394473075867,0.8058984875679016,0.9188386797904968,0.8292566537857056,0.8977546095848083,0.5552906394004822,0.9019973874092102,0.75175940990448,0.9227965474128724,0.8059197664260864,0.8977546110665597,0.0613472333600641,0.0296712109061748,0.0006014434643143,0.0106255012028869,0.1394932935916542,0.5552906110283159,0.2751117734724292,0.0,0.0301043219076005,0.0083406496927129,0.0488366988586479,0.9019973661106232,0.0307287093942054,0.0100965759438103,0.0044785668586052,0.00127959053103,0.2424824056301983,0.7517594369801663,0.0,0.0109343936381709,0.0145791915175613,0.05168986083499,0.0,0.9227965540092776
USLEEP_NSRR2022_EOG,apoe,0.707,0.662,0.8642295002937317,0.4227489233016968,0.7256768941879272,0.4477986395359039,0.8502352237701416,0.725,0.683,0.595,0.707,0.707,0.707,0.6621378660202026,0.9023338556289672,0.581407368183136,0.7939154505729675,0.29399573802948,0.8426322340965271,0.6828569173812866,0.8292129039764404,0.3321182131767273,0.6682403683662415,0.939069926738739,0.8579766750335693,0.7253236174583435,0.8292128895932382,0.0569466455361859,0.0890649762282091,0.0053354463814051,0.0194400422609614,0.0985221674876847,0.3321182266009852,0.4548768472906404,0.0075862068965517,0.1068965517241379,0.0082020711861456,0.0256505090940736,0.6682403620224524,0.2849403881298407,0.0129666695674875,0.0064494229463679,0.0,0.0527834351663272,0.9390699253224712,0.0016972165648336,0.022101167315175,0.0132295719844357,0.1057587548638132,0.0009338521400778,0.857976653696498
USLEEP_NSRR2022_EOG,apples,0.733,0.638,0.8850002884864807,0.4002142548561096,0.7481518387794495,0.2812273800373077,0.8768699169158936,0.746,0.663,0.628,0.733,0.733,0.733,0.6382927298545837,0.8565674424171448,0.6157650351524353,0.7816168069839478,0.1653898507356643,0.8933218121528625,0.6625321507453918,0.9153855443000792,0.2964432537555694,0.7174349427223206,0.9386473298072816,0.8610129356384277,0.7457848191261292,0.9153855614315582,0.0235723363259951,0.0509162464641495,0.0015168285983683,0.0086090271799286,0.1688189885289661,0.2964432580621888,0.4691580694033619,0.0054830098838467,0.0600966741216362,0.0160261467372929,0.0382508734362673,0.7174349149104023,0.2183477966865772,0.0099402682294601,0.014975845410628,0.0,0.0463768115942029,0.938647342995169,0.0,0.0455206817709415,0.0202314141204184,0.0728885193653433,0.0003464283239797,0.8610129564193169
USLEEP_NSRR2022_EOG,ccshs,0.909,0.846,0.9670979976654052,0.5767726302146912,0.9012622833251952,0.8693992495536804,0.916714608669281,0.844,0.849,0.874,0.909,0.909,0.909,0.8462494015693665,0.9629135727882384,0.562147855758667,0.8883424997329712,0.8998156785964966,0.9322794675827026,0.8490998148918152,0.9713189005851746,0.5921787619590759,0.9145634770393372,0.8409720063209534,0.901660978794098,0.8441388010978699,0.971318872444459,0.0106979949463459,0.0122403439110031,0.0024611951563679,0.0032815935418239,0.1595670391061452,0.5921787709497207,0.1456005586592178,0.0003491620111731,0.102304469273743,0.0117206288130015,0.0207579171202187,0.9145634508771484,0.0366048148241905,0.0163531883654406,0.0038142110119963,0.0,0.155090741310366,0.8409720086127346,0.0001230390649031,0.0099408581854787,0.0110104441927771,0.0773876934692336,0.0,0.9016610041525104
USLEEP_NSRR2022_EOG,cfs,0.889,0.803,0.9585573673248292,0.4713519513607025,0.8747755289077759,0.8151606917381287,0.8965517282485962,0.802,0.804,0.842,0.889,0.889,0.889,0.8032795190811157,0.9549062252044678,0.4692329168319702,0.875372588634491,0.832102358341217,0.8896340131759644,0.8042495846748352,0.9622365832328796,0.4734902083873749,0.8741793632507324,0.7988951206207275,0.9035778641700744,0.8024758100509644,0.9622365847014832,0.0175321298566228,0.0151796548052398,0.0006438352772206,0.0044077953594334,0.2364615820810887,0.4734902183158491,0.201020697476609,0.0,0.089027502126453,0.0206409257816846,0.0280683209079781,0.874179370201402,0.0536608434405252,0.0234505396684099,0.002226253298153,8.245382585751979e-05,0.1962401055408971,0.7988951187335093,0.0025560686015831,0.0190382406039717,0.0140324963072378,0.0633513868373543,0.0,0.903577876251436
USLEEP_NSRR2022_EOG,chat,0.879,0.838,0.957619607448578,0.5921081304550171,0.8555704951286316,0.8948129415512085,0.8895580172538757,0.828,0.85,0.839,0.879,0.879,0.879,0.8379338383674622,0.9654326438903807,0.6322290301322937,0.8163138031959534,0.9226536154747008,0.9141708612442015,0.8501600027084351,0.9499319195747375,0.5567754507064819,0.898793637752533,0.8686032295227051,0.8662357926368713,0.8280680775642395,0.9499319238574768,0.0246358568602769,0.0113032085698872,0.0022349526035913,0.0118940581087676,0.0827488055301413,0.5567754396665651,0.2978550371048084,0.0039646233607807,0.0586560943377045,0.0050853749072011,0.0267074981440237,0.8987936154417223,0.0534892353377876,0.015924276169265,0.0015492616799806,0.0022270636649721,0.1275720164609053,0.8686032437666424,4.841442749939482e-05,0.0073623833575892,0.0297919698655937,0.0966098792911565,0.0,0.8662357674856604
USLEEP_NSRR2022_EOG,dcsm,0.841,0.748,0.9192036390304564,0.4491592347621918,0.7105225920677185,0.7750327587127686,0.8879796266555786,0.743,0.772,0.733,0.841,0.841,0.841,0.7483795881271362,0.9648204445838928,0.454299122095108,0.6064097285270691,0.9287245869636536,0.907778799533844,0.7724065184593201,0.8777056336402893,0.4441343545913696,0.8577950596809387,0.6649861335754395,0.8690257668495178,0.7427293658256531,0.8777056185420071,0.0037509631423418,0.1161613168166769,0.0004205368760037,0.0019615646229703,0.3027436140018921,0.4441343424787133,0.1959791863765373,0.0001419110690633,0.0570009460737937,0.0262592124005768,0.0798924150866607,0.8577950401231564,0.0165181770727348,0.0195351553168711,0.0067832344111648,0.0006416573091642,0.3269931480165914,0.6649861356188556,0.0005958246442239,0.0357707256652287,0.0190278904881903,0.0717336522444795,0.0044419766796224,0.8690257549224789
USLEEP_NSRR2022_EOG,homepap,0.81,0.764,0.8930069208145142,0.4411292970180511,0.8142926692962646,0.7609566450119019,0.9094375967979432,0.768,0.772,0.742,0.81,0.81,0.81,0.7637646794319153,0.9531491994857788,0.54347825050354,0.7707431316375732,0.6918194890022278,0.8986811637878418,0.7715742588043213,0.8400039076805115,0.3712202906608581,0.86305832862854,0.8454467058181763,0.9204545617103576,0.7680367231369019,0.8400038952186192,0.0814100691401304,0.0512221248417567,0.0004869023273931,0.0268770084721004,0.0863930885529157,0.3712203023758099,0.5078293736501079,0.0013498920086393,0.033207343412527,0.006278810999841,0.0205054840247973,0.8630583373072643,0.1034016849467493,0.0067556827213479,0.0011490950876185,0.0002872737719046,0.1531169204251651,0.8454467107153117,0.0,0.0045025728987993,0.0128644939965694,0.0621783876500857,0.0,0.9204545454545454
USLEEP_NSRR2022_EOG,mesa,0.856,0.771,0.9392938017845154,0.4965335428714752,0.8417147994041443,0.6801896691322327,0.8962823748588562,0.769,0.782,0.791,0.856,0.856,0.856,0.7708028554916382,0.950978696346283,0.6183387637138367,0.8111900687217712,0.6659788489341736,0.864392876625061,0.7821758389472961,0.9278926253318788,0.4148192405700683,0.8746265769004822,0.6950201988220215,0.9306149482727052,0.7685947418212891,0.9278926154642606,0.0209481196612801,0.0354435528602595,0.000924453647894,0.0147912583663055,0.1354104254044338,0.4148192530457359,0.3761733572997803,0.0005991611743559,0.072997803075694,0.0238990074202563,0.0296328418618097,0.8746265780090585,0.0610484725835983,0.010793100125277,0.0041722745625841,0.0002691790040376,0.3004037685060565,0.6950201884253028,0.0001345895020188,0.0153369709482377,0.0146733520129774,0.0393747234921103,0.0,0.9306149535466746
USLEEP_NSRR2022_EOG,mnc_cnc,0.754,0.702,0.7300048470497131,0.3588100671768188,0.7972216010093689,0.8480985760688782,0.7753759026527405,0.722,0.732,0.673,0.754,0.754,0.754,0.7019022107124329,0.5908199548721313,0.6040061712265015,0.7851746082305908,0.8110524415969849,0.8665966391563416,0.7315300107002258,0.954977810382843,0.2552083432674408,0.8096441626548767,0.8886910080909729,0.7015306353569031,0.7220103740692139,0.9549778059606848,0.0063411540900443,0.0228281547241597,0.0063411540900443,0.0095117311350665,0.345703125,0.2552083333333333,0.3040364583333333,0.0045572916666666,0.0904947916666666,0.0408507054116656,0.0341124447252053,0.8096441356074963,0.0943356496104443,0.0210570646451884,0.010240427426536,0.0013357079252003,0.0997328584149599,0.8886910062333037,0.0,0.1254251700680272,0.0348639455782312,0.1381802721088435,0.0,0.701530612244898
USLEEP_NSRR2022_EOG,mnc_dhc,0.855,0.767,0.9270983338356018,0.4640792906284332,0.7759841084480286,0.8007998466491699,0.8677142262458801,0.759,0.789,0.772,0.855,0.855,0.855,0.7671351432800293,0.9576662182807922,0.5247432589530945,0.698356032371521,0.9330227375030518,0.8326848149299622,0.7892946004867554,0.898421585559845,0.4159881472587585,0.8730285167694092,0.7014010548591614,0.90582013130188,0.7589318752288818,0.8984215885947047,0.005091649694501,0.082612016293279,0.0005728105906313,0.0133019348268839,0.2768319763138416,0.4159881569207994,0.23019985196151,0.0,0.076980014803849,0.0234188306515851,0.0543253146407519,0.873028516807392,0.0168870479528437,0.0323402899474271,0.0017513134851138,0.0,0.2968476357267951,0.7014010507880911,0.0,0.0349206349206349,0.0310405643738977,0.0282186948853615,0.0,0.905820105820106
USLEEP_NSRR2022_EOG,mnc_ssc,0.694,0.633,0.811576783657074,0.3096155226230621,0.7246494889259338,0.4746143817901611,0.8446349501609802,0.698,0.643,0.574,0.694,0.694,0.694,0.6330182552337646,0.8467244505882263,0.4027408361434936,0.8139352798461914,0.3161839246749878,0.836531400680542,0.6432231664657593,0.7792307734489441,0.2514687180519104,0.6530159115791321,0.9512656331062316,0.8528971076011658,0.6975756287574768,0.7792307692307693,0.0500961538461538,0.1166826923076923,0.0158173076923076,0.0381730769230769,0.261941251596424,0.2514687100893997,0.3827586206896551,0.0164750957854406,0.0873563218390804,0.0143207084982099,0.0358227079538555,0.6530159328350397,0.2858907522559303,0.0109498984569645,0.0014547570555717,0.0013092813500145,0.0458248472505091,0.9512656386383472,0.0001454757055571,0.0157342657342657,0.0131535131535131,0.1158008658008658,0.0024142524142524,0.8528971028971029
USLEEP_NSRR2022_EOG,mros,0.885,0.773,0.9563776254653932,0.4535755515098572,0.8686266541481018,0.6888312697410583,0.8990301489830017,0.774,0.773,0.825,0.885,0.885,0.885,0.7732882499694824,0.9621378183364868,0.4530529975891113,0.8620666265487671,0.691185474395752,0.8963184356689453,0.7729522585868835,0.950685977935791,0.4540992975234985,0.8752873539924622,0.6864930391311646,0.9017583727836608,0.7736648321151733,0.9506859612854728,0.0163878970118398,0.0243187370794963,0.000839441207793,0.0077679634153981,0.1791281755196304,0.4540993071593533,0.3107678983833718,0.0,0.0560046189376443,0.0236559508697293,0.0361443716334442,0.8752873366041102,0.050759940988781,0.0141523999039352,0.0025331847198297,0.0,0.3103657918735434,0.6864930590738677,0.0006079643327591,0.0193420306296086,0.0217243335224049,0.0571185479296653,5.6721497447532616e-05,0.9017583664208736
USLEEP_NSRR2022_EOG,msp,0.795,0.697,0.8554419875144958,0.4016836881637573,0.8388721942901611,0.6421011686325073,0.7458617687225342,0.676,0.737,0.695,0.795,0.795,0.795,0.6967921853065491,0.7724137902259827,0.4343302845954895,0.8376172780990601,0.7078651785850525,0.9326298832893372,0.7369712591171265,0.9584696888923644,0.3736017942428589,0.8401309251785278,0.5875179171562195,0.6214169859886169,0.6762275099754333,0.958469670274352,0.009816259753335,0.0297004782280392,0.0005033979360684,0.0015101938082053,0.3903803131991051,0.3736017897091722,0.2225950782997763,0.0011185682326621,0.0123042505592841,0.0623380166416587,0.0428318101214022,0.840130950757059,0.0456963579320693,0.0090028645478106,0.0480631276901004,0.0100430416068866,0.3543758967001434,0.5875179340028694,0.0,0.1346673877771768,0.0367766360194699,0.2071389940508383,0.0,0.6214169821525148
USLEEP_NSRR2022_EOG,nchsdb,0.797,0.713,0.8469759225845337,0.3335927426815033,0.807682454586029,0.8665306568145752,0.7101503610610962,0.714,0.728,0.719,0.797,0.797,0.797,0.7129864692687988,0.8578705787658691,0.2784152328968048,0.7776861190795898,0.8524231910705566,0.8751825094223022,0.728315532207489,0.8363546133041382,0.4160465896129608,0.8400855660438538,0.8811128735542297,0.5974835157394409,0.7142165899276733,0.8363546064067544,0.0716414204122175,0.0499130866650111,0.0090017382666997,0.0330891482493171,0.1734066645098673,0.4160465868650922,0.3519896473633128,0.0126172759624716,0.0459398252992559,0.0169336151358508,0.036821063889384,0.8400855593185811,0.089200682437422,0.0169590792187619,0.0051368455658749,0.0004931371743239,0.1121476123941809,0.8811128462233911,0.0011095586422289,0.0564345334496075,0.0449109256260122,0.2996138034134795,0.0015572443004858,0.5974834932104148
USLEEP_NSRR2022_EOG,sedf_sc,0.817,0.625,0.9161163568496704,0.2128767967224121,0.6681046485900879,0.5463994741439819,0.780763566493988,0.673,0.655,0.653,0.817,0.817,0.817,0.624852180480957,0.97178053855896,0.5347793698310852,0.5488734841346741,0.4366882443428039,0.7810357809066772,0.6546314358711243,0.8664835691452026,0.1328872740268707,0.8535121083259583,0.7297338843345642,0.7804915904998779,0.6726216673851013,0.8664835530579856,0.004876801210792,0.099956907575508,0.0199766670286897,0.0087060711270245,0.2276275439085587,0.1328872781340024,0.5554781154167828,0.0092463525694638,0.0747607099711922,0.0218422727535728,0.011716715847943,0.8535121217381242,0.0905224787363305,0.0224064109240293,0.0106603267121711,0.0013804739627272,0.2574583940486233,0.7297338752971854,0.0007669299792928,0.0245403522353396,0.0103735242887555,0.1801432165666731,0.0044513257209212,0.7804915811883104
USLEEP_NSRR2022_EOG,sedf_st,0.758,0.702,0.7307893633842468,0.3813171684741974,0.8151330351829529,0.731498122215271,0.850494921207428,0.723,0.703,0.663,0.758,0.758,0.758,0.7018464803695679,0.5961730480194092,0.3475225269794464,0.8380780220031738,0.8130003809928894,0.9177417159080504,0.7025031447410583,0.9439294338226318,0.4223925471305847,0.7934108972549438,0.6648480296134949,0.7924302220344543,0.723402202129364,0.9439294596427764,0.0391137237169342,0.0018087271082975,0.0,0.0151480895319918,0.4434711196277032,0.4223925540651519,0.0676156583629893,0.0,0.0665206679441555,0.03511158128054,0.1082061357110473,0.7934109112891038,0.0494181653317213,0.0138532063875875,0.0096648480124707,0.0081060015588464,0.3161340607950117,0.6648480124707716,0.0012470771628994,0.0537788956761288,0.062762007426039,0.091028865732423,0.0,0.792430231165409
USLEEP_NSRR2022_EOG,shhs,0.86,0.775,0.9289817214012146,0.413128525018692,0.8548020720481873,0.7787848114967346,0.8984046578407288,0.775,0.775,0.804,0.86,0.86,0.86,0.7748203277587891,0.9297120571136476,0.4232649207115173,0.8556543588638306,0.7890428900718689,0.8787534832954407,0.7752856016159058,0.9282525181770324,0.4034662544727325,0.8539513945579529,0.7687898874282837,0.918954849243164,0.7746829986572266,0.928252492507187,0.0188186841193141,0.0359858910840622,0.0028544049585091,0.0140885273309274,0.2545657845695117,0.4034662691017517,0.2292210212448751,0.0022363026462914,0.1105106224375698,0.0281615390994278,0.0292064018575337,0.8539514055891865,0.0657931835143876,0.0228874699394643,0.0019437799043062,0.0003488835725677,0.2286682615629984,0.7687898724082934,0.0002492025518341,0.016104513064133,0.0123040380047505,0.0523990498812351,0.0002375296912114,0.91895486935867
USLEEP_NSRR2022_EOG,sof,0.871,0.759,0.9537924528121948,0.36835777759552,0.8393235802650452,0.7234751582145691,0.9092523455619812,0.748,0.776,0.811,0.871,0.871,0.871,0.7588402628898621,0.943122148513794,0.4201865196228027,0.8248370289802551,0.8039941787719727,0.8860175609588623,0.7756314873695374,0.9647068977355956,0.3279109597206116,0.8543280959129333,0.6576157212257385,0.9337385892868042,0.7476600408554077,0.9647069126576366,0.0090495095749649,0.0199964969640354,0.000583839327417,0.0056632414759458,0.3065068493150685,0.3279109589041096,0.317208904109589,0.0004280821917808,0.047945205479452,0.0413253634418124,0.0259021474429931,0.8543280938676112,0.0537967677662165,0.0246476274813666,0.0022717438338381,0.0002163565556036,0.3383816529640848,0.657615750757248,0.0015144958892254,0.0165349544072948,0.0052279635258358,0.0441337386018237,0.0003647416413373,0.9337386018237082
USLEEP_NSRR2022_EOG,wsc,0.764,0.693,0.878511369228363,0.3986397981643677,0.7969497442245483,0.4991448223590851,0.8897429704666138,0.76,0.698,0.663,0.764,0.764,0.764,0.6925977468490601,0.8721925616264343,0.5448975563049316,0.8903957009315491,0.3401296734809875,0.843580424785614,0.6982392072677612,0.8849225044250488,0.3142822384834289,0.7212548851966858,0.9373846054077148,0.941250205039978,0.7598188519477844,0.8849224866490382,0.0324311712552496,0.0493078239228495,0.0053922331103852,0.0279462850624773,0.195832317816232,0.3142822325127955,0.3498659517426273,0.0012186205215695,0.1388008774067755,0.0139869798620638,0.0266019649911142,0.7212548687396986,0.2245375272787543,0.0136186591283689,0.0014767776711216,0.0003691944177804,0.0580373624750793,0.9373846267444436,0.0027320386915749,0.0089199355185384,0.0058391545763926,0.0434175174637291,0.0005731685473759,0.9412502238939638
USLEEP_NSRR2022_EOG,mean,0.8157,0.7362,0.8905409574508667,0.4282573163509369,0.8063676953315735,0.6951371431350708,0.8607934713363647,0.75265,0.75065,0.73375,0.8157,0.8157,0.8157,0.7362192869186401,0.8848173022270203,0.5072606205940247,0.7956558465957642,0.6850483417510986,0.8804401159286499,0.7506445050239563,0.9068939089775084,0.3901911377906799,0.8269169926643372,0.7899127006530762,0.8490563631057739,0.7525941729545593,0.9068938939293512,0.0282252886757295,0.0472156823677894,0.0038254294270552,0.0138397056000746,0.2232777062830432,0.3901911299659423,0.3122671053320657,0.0033685777990378,0.0708954806199107,0.0224199195792414,0.0379996818674576,0.8269169434078316,0.0962789338110555,0.0163845213344137,0.0070397648672016,0.0014194648115458,0.2009516863428319,0.7899126891903988,0.0006763947880217,0.0338455333932174,0.0214208715290532,0.0949083212241752,0.0007688620478355,0.8490564118057182
USLEEP_NSRR2022_EOG,std,0.0634093634128356,0.0664859304467375,0.0694036111235618,0.0965657457709312,0.0630957633256912,0.1654350012540817,0.0605466179549694,0.0460540586245064,0.0618634106637143,0.087793942363864,0.0634093634128356,0.0634093634128356,0.0634093634128356,0.0665507316589355,0.1131013557314872,0.1062865480780601,0.087795652449131,0.239028051495552,0.0386523157358169,0.0619892291724681,0.0545527376234531,0.1121560186147689,0.0768628269433975,0.1135464236140251,0.1013577431440353,0.0460856556892395,0.0545527410632223,0.0238995925531989,0.0353529064947973,0.0054315534065362,0.0103866757881496,0.100309386558444,0.1121560191469161,0.123816339979449,0.0047212733021842,0.0306683841326442,0.0141256054212007,0.0220195599462567,0.0768628246945594,0.0852261260802094,0.0065027866610974,0.0103935658413611,0.0027086126777783,0.1092050872168153,0.1135464206092766,0.000865708071769,0.036142819070063,0.0145482075820859,0.0670700613970754,0.0014046800307958,0.1013577461357923
USLEEP_NSRR2022_EOG,median,0.8285,0.7535000000000001,0.9045616388320924,0.4179387092590332,0.8147128820419312,0.7462273836135864,0.8887687921524048,0.7535000000000001,0.772,0.7375,0.8285,0.8285,0.8285,0.7536098957061768,0.9364171028137208,0.5297613143920898,0.81512451171875,0.7965185642242432,0.8878257870674133,0.7719904184341431,0.921639084815979,0.4091427326202392,0.8541397452354431,0.7838425040245056,0.8853433728218079,0.7532959580421448,0.9216390884479094,0.0198834018902971,0.0357147219721609,0.0012206411231312,0.0112597796558273,0.2117299308623953,0.4091427610737438,0.3074021783583526,0.0011685943771158,0.0697592355099247,0.0212415992676287,0.0318726432935075,0.8541397497283989,0.0574226201749074,0.0150383380366001,0.0039932427872902,0.000359038995174,0.2124541835519477,0.7838424955709014,0.0001973391286956,0.0191901356167901,0.0146262717652693,0.0723110858049114,2.8360748723766308e-05,0.8853433795374946
USLEEP_NSRR2022_EOG,p25,0.7625,0.696,0.8620326220989227,0.378077320754528,0.7690260410308838,0.618175745010376,0.8488351553678513,0.72275,0.70175,0.663,0.7625,0.7625,0.7625,0.6957435756921768,0.857544794678688,0.4315639436244964,0.7806341350078583,0.6086561977863312,0.8591897636651993,0.7014371603727341,0.8749001175165176,0.3245037794113159,0.8055858463048935,0.6928884088993073,0.8377803862094879,0.7230542451143265,0.8749001021710018,0.0096245722087425,0.0221202402841287,0.0005810821432206,0.007241782930535,0.1545486027275225,0.3245037773062811,0.2275645355086004,0.0001064333017975,0.0539897655730962,0.0134203920997983,0.0264270106040839,0.8055858295278981,0.0484877134818083,0.0109106988740427,0.0018956632995081,6.184036939313985e-05,0.1090439238993757,0.6928884060874441,0.0,0.014236326620721,0.0127243799986147,0.0522217526196738,0.0,0.8377803849641794
USLEEP_NSRR2022_EOG,p75,0.86275,0.7735000000000001,0.9429184645414352,0.4658974558115005,0.8549941778182983,0.8043900579214096,0.898561030626297,0.77425,0.7837500000000001,0.8057500000000001,0.86275,0.86275,0.86275,0.7736712694168091,0.958784118294716,0.5870570689439774,0.842472106218338,0.8371825665235519,0.9093768149614334,0.783955529332161,0.951758936047554,0.4466255903244018,0.8742911666631699,0.8830074071884155,0.9193297773599624,0.7739193737506866,0.9517589224542756,0.0418593312492391,0.0590695977046373,0.0053496430636501,0.0162210777142342,0.2833098857358542,0.4466255836488734,0.377819673147249,0.0047887212209616,0.0893943245115064,0.0267347940752895,0.039396107607551,0.8742911721533162,0.0966021584445205,0.0213944012148986,0.0075036378114913,0.0013158879938109,0.3028942743479282,0.8830073862258693,0.0011439382723965,0.0382082146916569,0.0301041184926697,0.1082692825980763,0.0006633394455514,0.9193297883826388
USLEEP_NSRR2022_EOG,min,0.694,0.625,0.7300048470497131,0.2128767967224121,0.6681046485900879,0.2812273800373077,0.7101503610610962,0.673,0.643,0.574,0.694,0.694,0.694,0.624852180480957,0.5908199548721313,0.2784152328968048,0.5488734841346741,0.1653898507356643,0.7810357809066772,0.6432231664657593,0.7792307734489441,0.1328872740268707,0.6530159115791321,0.5875179171562195,0.5974835157394409,0.6726216673851013,0.7792307692307693,0.0037509631423418,0.0018087271082975,0.0,0.0015101938082053,0.0827488055301413,0.1328872781340024,0.0676156583629893,0.0,0.0123042505592841,0.0050853749072011,0.011716715847943,0.6530159328350397,0.0165181770727348,0.0067556827213479,0.0011490950876185,0.0,0.0458248472505091,0.5875179340028694,0.0,0.0045025728987993,0.0052279635258358,0.0282186948853615,0.0,0.5974834932104148
USLEEP_NSRR2022_EOG,max,0.909,0.846,0.9670979976654052,0.6194514036178589,0.9012622833251952,0.8948129415512085,0.9208133816719056,0.844,0.85,0.874,0.909,0.909,0.909,0.8462494015693665,0.97178053855896,0.7003759145736694,0.8903957009315491,0.9330227375030518,0.9326298832893372,0.8501600027084351,0.9713189005851746,0.5921787619590759,0.9145634770393372,0.9512656331062316,0.941250205039978,0.8441388010978699,0.971318872444459,0.0814100691401304,0.1166826923076923,0.0199766670286897,0.0381730769230769,0.4434711196277032,0.5921787709497207,0.5554781154167828,0.0164750957854406,0.1388008774067755,0.0623380166416587,0.1082061357110473,0.9145634508771484,0.2858907522559303,0.0323402899474271,0.0480631276901004,0.0100430416068866,0.3543758967001434,0.9512656386383472,0.0027320386915749,0.1346673877771768,0.062762007426039,0.2996138034134795,0.0044513257209212,0.9412502238939638
USLEEP_NSRR2022_EOG,NSRR_2022_mean,0.8665555555555557,0.7937777777777778,0.93843013048172,0.4924898743629455,0.8576004505157471,0.7766109704971313,0.90400493144989,0.7904444444444444,0.8011111111111111,0.8118888888888889,0.8665555555555557,0.8665555555555557,0.8665555555555557,0.7938272953033447,0.9452202916145324,0.5358119010925293,0.8378955721855164,0.789165735244751,0.8976762294769287,0.8011538982391357,0.9325315952301024,0.4610278904438019,0.8789761662483215,0.7681772708892822,0.9110881090164183,0.7903602123260498,0.9325315410225729,0.0289808327256488,0.0261512467802128,0.0012922742189445,0.011044105252621,0.1755861159633988,0.4610279033941346,0.2956431801556431,0.0009919137103357,0.0667508867764876,0.0187898056695185,0.0295290757612718,0.8789761726675697,0.0565870725329379,0.0161178733687019,0.0026820412174346,0.0005234223251081,0.2280357404749128,0.7681772654970085,0.0005815304855359,0.0132329908592538,0.0151342536606342,0.0604714742208505,7.322142555514667e-05,0.9110880598337062
