,,Global Accuracy,Global Macro F1,Global Micro F1,Global Macro Precision,Global Micro Precision,Global Macro Recall,Global Micro Recall,Global Kappa,F1-W,F1-N1,F1-N2,F1-N3,F1-REM,F1-mean,Precision-W,Precision-N1,Precision-N2,Precision-N3,Precision-REM,Precision-mean,Recall/Sens.-W,Recall/Sens.-N1,Recall/Sens.-N2,Recall/Sens.-N3,Recall/Sens.-REM,Recall/Sens.-mean,True W-Pred W,True W-Pred N1,True W-Pred N2,True W-Pred N3,True W-Pred REM,True N1-Pred W,True N1-Pred N1,True N1-Pred N2,True N1-Pred N3,True N1-Pred REM,True N2-Pred W,True N2-Pred N1,True N2-Pred N2,True N2-Pred N3,True N2-Pred REM,True N3-Pred W,True N3-Pred N1,True N3-Pred N2,True N3-Pred N3,True N3-Pred REM,True REM-Pred W,True REM-Pred N1,True REM-Pred N2,True REM-Pred N3,True REM-Pred REM
DEEPRESNET_NSRR2022,mean,0.8404499999999999,0.75895,0.8404499999999999,0.7764500000000002,0.8404499999999999,0.7714499999999999,0.8404499999999999,0.7681000000000001,0.8458808064460754,0.5152891874313354,0.6915532350540161,0.856174111366272,0.8857549428939819,0.758930504322052,0.7881878018379211,0.843520998954773,0.5877856016159058,0.9038214683532716,0.8862432241439819,0.8019118309020996,0.9213242530822754,0.3783576190471649,0.844110369682312,0.8244773149490356,0.8884749412536621,0.7713489532470703,0.9213242799897252,0.0236242486762649,0.0396441242287794,0.0027266870974843,0.0126806600077458,0.2156960971164686,0.3783576487586426,0.3204920590228467,0.0029076531740339,0.082546541928008,0.0189044814853177,0.027425706296556,0.8441104106226088,0.0901143098219114,0.0194450917736059,0.0049998628491984,0.0005744880222037,0.1694165076119571,0.8244772961738003,0.0005318453428404,0.0206698084687072,0.0157026091246605,0.0741368164753372,0.0010158409129809,0.8884749250183142
DEEPRESNET_NSRR2022,std,0.0551309207346715,0.0568659318971061,0.0551309207346715,0.0512049288334834,0.0551309207346715,0.0369828907810938,0.0551309207346715,0.0737006034396491,0.0447564013302326,0.1125342398881912,0.0568899810314178,0.0382156893610954,0.0465957075357437,0.0417706072330474,0.0754564478993415,0.0561901293694973,0.064545638859272,0.0569434575736522,0.0383832864463329,0.0334008932113647,0.0639043599367141,0.1099351495504379,0.0555465444922447,0.0973740965127945,0.0709080845117569,0.0368183702230453,0.0639043584374758,0.0201937797223548,0.0351991313521082,0.0038664544537698,0.0126720088432759,0.1053893564631398,0.1099351597998685,0.1412430960821449,0.004578581217193,0.0367296482417027,0.0121444289084621,0.0199143109701255,0.0555465544145405,0.0686711916876866,0.0094323527865077,0.005773624107992,0.0011451548664243,0.0973824831596849,0.097374097214438,0.00079973629216,0.0139123602838542,0.006995659284299,0.0655455596737108,0.0017584307226416,0.0709080796265605
DEEPRESNET_NSRR2022,median,0.8525,0.765,0.8525,0.78,0.8525,0.764,0.8525,0.7745,0.8571221232414246,0.5296393632888794,0.6904767751693726,0.862791895866394,0.8869547843933105,0.755855143070221,0.7937026619911194,0.8464388251304626,0.5886620879173279,0.9296706318855286,0.8943580389022827,0.7969310283660889,0.944689393043518,0.3847835958003998,0.8672349452972412,0.843237042427063,0.902730107307434,0.7640373110771179,0.9446894323039636,0.0147074054250894,0.0274966245951048,0.0010803762562421,0.0094970783854552,0.2042181483964987,0.3847835970881059,0.3276959291657439,0.0004161006864165,0.0748012049487137,0.0159423939922238,0.0204894216608385,0.8672349921612759,0.0585054940748297,0.0167725042297987,0.0025693583794524,0.0001365429647584,0.1463309924326105,0.8432370263488413,0.0003013603509196,0.0170443370645348,0.0157757034159603,0.0554230829102604,0.0002276000608981,0.902730086298514
DEEPRESNET_NSRR2022,p25,0.8007500000000001,0.71875,0.8007500000000001,0.75475,0.8007500000000001,0.7565,0.8007500000000001,0.72425,0.8070261776447296,0.4607065171003341,0.6589897274971008,0.8276157677173615,0.8802108615636826,0.7354147136211395,0.7235993444919586,0.8047855049371719,0.5489461869001389,0.8723160177469254,0.8499965071678162,0.7849168181419373,0.8988939374685287,0.3251475170254707,0.8014242649078369,0.7340969741344452,0.8857179880142212,0.7561468183994293,0.8988939431075846,0.0089072103083293,0.0136207060951264,0.0002480445239859,0.0031508441776959,0.1367043889950717,0.325147503824694,0.2072877875944535,0.0,0.0572935267815448,0.0094287232098595,0.015780646159492,0.8014242526469089,0.0443460133684902,0.012964527535538,0.0017745334713573,0.0,0.0913190884910854,0.7340969824763062,0.0,0.0112863304549765,0.0106796810341194,0.0439886406107326,0.0,0.8857179800021298
DEEPRESNET_NSRR2022,p75,0.884,0.78725,0.884,0.80225,0.884,0.7837500000000001,0.884,0.83,0.8687326163053513,0.5907424092292786,0.7303937375545502,0.8815637975931168,0.90885728597641,0.7778877466917038,0.8489446491003036,0.8790199011564255,0.6286022663116455,0.9479684084653854,0.9191473424434662,0.8212902098894119,0.9706701189279556,0.4431637078523636,0.8830672204494476,0.9028251618146896,0.9264279752969742,0.7834552079439163,0.9706701280995792,0.0420647080862582,0.0511014002111033,0.0027920494003574,0.0153438489237276,0.302877069063927,0.4431637146027727,0.432899723172674,0.00370232172772,0.1106625349162011,0.0246031610745568,0.0315649495666621,0.883067229595865,0.1220428754695577,0.0232824149585306,0.0053467565629215,0.000668906192015,0.2620965210055982,0.90282517404291,0.0005170040847532,0.0253010949453729,0.0198991046446327,0.0826806921640412,0.0008851844405284,0.9264279931993068
DEEPRESNET_NSRR2022,min,0.732,0.659,0.732,0.674,0.732,0.701,0.732,0.622,0.7718140482902527,0.3275129497051239,0.5847815871238708,0.776384711265564,0.710107147693634,0.6908344626426697,0.6778472065925598,0.7416541576385498,0.4712278246879577,0.7847857475280762,0.8221616148948669,0.7338520288467407,0.7811646461486816,0.2014217972755432,0.7235445380210876,0.6563845276832581,0.6187242865562439,0.7014585733413696,0.7811646386888502,0.0027326903336334,0.0031652724395206,0.0,0.0005033979360684,0.0593676934024601,0.2014218009478673,0.1006661732050333,0.0,0.0288876889848812,0.0034149962880475,0.0087459751109564,0.7235445130972065,0.0173649832722638,0.0089935760171306,0.0005819028222286,0.0,0.0405634758995247,0.6563845050215208,0.0,0.0045800873212909,0.0053376320974386,0.019400352733686,0.0,0.618724305469042
DEEPRESNET_NSRR2022,max,0.918,0.862,0.918,0.867,0.918,0.857,0.918,0.886,0.9413459300994872,0.7426444888114929,0.8147922158241272,0.9117370843887328,0.9410404562950134,0.8531862497329712,0.9331865310668944,0.9473541975021362,0.7309658527374268,0.9758897423744202,0.9464226961135864,0.8709246516227722,0.9884218573570251,0.610684335231781,0.9203351736068726,0.9587576389312744,0.9555078148841858,0.8565640449523926,0.9884218474704254,0.0659265751290291,0.1164903846153846,0.013347405016141,0.0457536627762602,0.3807829181494662,0.6106843575418994,0.5666846652267818,0.0142348754448398,0.1627467706556178,0.0437866593916246,0.0794058056924451,0.9203351644178924,0.2498694630580454,0.0454038553449099,0.0241309968399885,0.0050215208034433,0.3278335724533716,0.9587576374745418,0.0027320386915749,0.064625850340136,0.0293367346938775,0.3296997632988663,0.0054192101656907,0.9555077915099408
DEEPRESNET_NSRR2022,NSRR_2022_mean,0.8755555555555556,0.8041111111111112,0.8755555555555556,0.8164444444444444,0.8755555555555556,0.7979999999999999,0.8755555555555556,0.8243333333333334,0.8779206275939941,0.593311071395874,0.7187484502792358,0.8548124432563782,0.9092015027999878,0.7907989025115967,0.8234512805938721,0.8818164467811584,0.606751561164856,0.9321836829185486,0.9029157161712646,0.829423725605011,0.943749189376831,0.4519594013690948,0.8847609758377075,0.7925306558609009,0.916173219680786,0.7978346347808838,0.9437492535998638,0.0230625811393181,0.0232415916400578,0.001192684374355,0.0087538892464052,0.1676771290279157,0.451959407005994,0.3063770346538068,0.0008561018285795,0.0731303274837038,0.0201470740789815,0.0219391535584428,0.8847609859245853,0.0559676073031816,0.0171851791348085,0.0048512178599169,0.0002308532911946,0.2018825324923177,0.7925306283555398,0.0005047680010309,0.0157339187177531,0.0145299898129556,0.0533332435748903,0.0002296817789306,0.9161731661154702
DEEPRESNET_NSRR2022,NSRR_2022_std,0.0341361652471067,0.0340089857406996,0.0341361652471067,0.0324388313257086,0.0341361652471067,0.032553801621316,0.0341361652471067,0.0451525193095579,0.0324720181524753,0.0867058634757995,0.0526039004325866,0.0435763821005821,0.0189775172621011,0.0352063253521919,0.0586734153330326,0.0478132665157318,0.0656156465411186,0.0205777399241924,0.031585942953825,0.0225293133407831,0.0348951667547225,0.0935988277196884,0.0234952084720134,0.0752414241433143,0.017304977402091,0.0323467105627059,0.0348951622784256,0.0191544548970739,0.0117821186162303,0.0009273874191652,0.006640951225863,0.078592681706809,0.0935988433469804,0.1209956525318621,0.001753907557253,0.034561504362205,0.0124892256489261,0.0102592818310084,0.0234952124161471,0.0205581417226855,0.006239624601829,0.0074064774722695,0.0003729958560358,0.077898540995326,0.0752414195065449,0.0008279483983552,0.0064194934857865,0.0053722703564021,0.0152876051550323,0.0003139591083167,0.0173049915809069
DEEPRESNET_NSRR2022,NSRR_2022_median,0.884,0.8,0.884,0.806,0.884,0.795,0.884,0.83,0.8672285079956055,0.5929715037345886,0.7303629517555237,0.8487541675567627,0.9086068868637084,0.7860518097877502,0.8340000510215759,0.882638156414032,0.615466833114624,0.9355931878089904,0.9065959453582764,0.8238862752914429,0.9496493339538574,0.44777312874794,0.8849967122077942,0.7763656377792358,0.9123070240020752,0.7952410578727722,0.9496493436432296,0.0156232666494101,0.0222765144396416,0.0010711851202648,0.0091705801871094,0.1570789865871833,0.4477731176353106,0.3180650684931507,0.0,0.0745955662073097,0.0182436354589932,0.0200723193860231,0.884996740659416,0.0512646156397711,0.013937664618086,0.0020553872782345,9.968102073365231e-05,0.2216905901116427,0.776365629984051,0.0001936577099975,0.0162325405813514,0.0141509433962264,0.0521012006861063,0.0001284136632137,0.9123070325900514
DEEPRESNET_NSRR2022,NSRR_2022_p25,0.868,0.779,0.868,0.796,0.868,0.774,0.868,0.807,0.8608707785606384,0.5425564050674438,0.6833509206771851,0.8224402666091919,0.893913984298706,0.7651990056037903,0.7819488644599915,0.8775241374969482,0.5622683763504028,0.9263828992843628,0.8795216083526611,0.8159334063529968,0.939262330532074,0.3926096856594085,0.8775657415390015,0.7353328466415405,0.9024789333343506,0.77391517162323,0.939262340204294,0.0112510179790766,0.0139167471460763,0.0007266804485372,0.0036489957963568,0.1299181146395047,0.3926096997690531,0.2413343272456205,0.0,0.0505136986301369,0.009897982431714,0.0163847780126849,0.8775657704538884,0.0443696450428396,0.0126319520036452,0.0018842530282637,0.0,0.1200861273454321,0.7353328604721856,0.0001230390649031,0.0114964370546318,0.0111991946646533,0.0417342574841468,0.0,0.9024789228639738
DEEPRESNET_NSRR2022,NSRR_2022_p75,0.893,0.822,0.893,0.834,0.893,0.813,0.893,0.847,0.8965622782707214,0.6429521441459656,0.7362431287765503,0.8806865215301514,0.9239065051078796,0.8114066123962402,0.8512770533561707,0.9106796383857728,0.6260454654693604,0.9475441575050354,0.9238036274909972,0.8384186625480652,0.9705073833465576,0.5056419372558594,0.8983757495880127,0.8638322353363037,0.9280242919921876,0.8127707242965698,0.9705073917242404,0.0276928609962237,0.0276663993584603,0.0015087569066405,0.0105205211327909,0.2127598152424942,0.5056419640134188,0.3418725221103995,0.0007988815658078,0.0904451375106322,0.0254743198270834,0.0239990393522489,0.8983757682177349,0.062807169702226,0.0217327134528817,0.0027068594278683,0.000164907651715,0.261829972641605,0.8638322321172077,0.0004053095551727,0.0178073198752666,0.0193987521270561,0.0567864762842606,0.0002850356294536,0.9280243161094224
DEEPRESNET_NSRR2022,NSRR_2022_min,0.803,0.756,0.803,0.769,0.803,0.761,0.803,0.732,0.8339582681655884,0.465893805027008,0.6394554972648621,0.793035626411438,0.8857399821281433,0.746760368347168,0.7307252883911133,0.7833691239356995,0.5178742408752441,0.8888407349586487,0.8516289591789246,0.7948111295700073,0.8621092438697815,0.3315334916114807,0.8356382250785828,0.6994616389274597,0.8920469284057617,0.7610840201377869,0.862109260882267,0.0070936478281177,0.0087599866416625,0.0,0.0021543718891612,0.0593676934024601,0.3315334773218142,0.1358240223463687,0.0,0.0288876889848812,0.0034149962880475,0.0116038785566682,0.8356382133206167,0.0335820895522388,0.009934827531394,0.0006293875574921,0.0,0.1013798111837327,0.6994616419919246,0.0,0.0045800873212909,0.0053495440729483,0.0337972166998011,0.0,0.8920469137916275
DEEPRESNET_NSRR2022,NSRR_2022_max,0.918,0.862,0.918,0.867,0.918,0.857,0.918,0.886,0.9413459300994872,0.7426444888114929,0.8147922158241272,0.9117370843887328,0.9410404562950134,0.8531862497329712,0.9331865310668944,0.9473541975021362,0.7309658527374268,0.9575501084327698,0.9464226961135864,0.8709246516227722,0.9722377061843872,0.610684335231781,0.9203351736068726,0.8967320322990417,0.940617561340332,0.8565640449523926,0.9722377186361696,0.0659265751290291,0.0471321452916544,0.0026252748334591,0.0237608335767844,0.2988013698630137,0.6106843575418994,0.5666846652267818,0.0052861644810409,0.1248602310846067,0.0399970481883255,0.0446663740122914,0.9203351644178924,0.1049117787315212,0.0280951986068496,0.0241309968399885,0.0010651174049866,0.2985195154777927,0.8967320261437909,0.0026385224274406,0.0269994327850255,0.021530690865508,0.0817138943583597,0.0009726443768996,0.9406175771971496
DEEPRESNET_NSRR2022,NSRR_2024_mean,0.8362352941176471,0.7601176470588236,0.8362352941176471,0.7768823529411765,0.8362352941176471,0.7726470588235294,0.8362352941176471,0.7672352941176471,0.8509297966957092,0.5214517116546631,0.6893954873085022,0.8567274212837219,0.8856094479560852,0.7608228325843811,0.8012291789054871,0.8425498008728027,0.5848796963691711,0.9021836519241332,0.8831308484077454,0.8027946352958679,0.915300726890564,0.3840638995170593,0.8443670868873596,0.8272902369499207,0.8916898369789124,0.772542417049408,0.9153007341745942,0.0266563588597599,0.0405520374971621,0.0030702700747314,0.0144205993937521,0.1943893361701034,0.3840638902179658,0.3336817564839228,0.0026715804134057,0.0851934367146021,0.0192293591313464,0.0247618682657,0.8443670728985903,0.0925949596026735,0.0190467401016896,0.0049405390424147,0.0005124716695209,0.1667083463224126,0.8272902352244903,0.0005484077411614,0.0201447157498091,0.0158170553378548,0.0717091585388907,0.000639231399249,0.8916898389741962
DEEPRESNET_NSRR2022,NSRR_2024_std,0.0575928917182545,0.0609886079044082,0.0575928917182545,0.0555910091122444,0.0575928917182545,0.0399310987459501,0.0575928917182545,0.0799378894922213,0.0457847528159618,0.1120029389858245,0.0600374117493629,0.0407813712954521,0.0504232384264469,0.0443771407008171,0.0740013420581817,0.0602732673287391,0.0685278996825218,0.0580851733684539,0.0409906469285488,0.0361420698463916,0.0661050602793693,0.1099683418869972,0.0588255822658538,0.1006806120276451,0.0760032683610916,0.039759162813425,0.0661050598812305,0.0203485480753504,0.0345559021809976,0.0040927526350575,0.0130079631493089,0.0987310642879013,0.1099683508073277,0.1390885189231038,0.0042640697947153,0.0393302919396946,0.0130158044027702,0.0166279786368589,0.0588255921946008,0.0710032043892436,0.0099132333094201,0.0062896678981513,0.001210526013328,0.1007608640134536,0.1006806103342502,0.0008685231801814,0.0148190018291678,0.0075910221195894,0.0696103682527809,0.0013176370744473,0.0760032651314611
DEEPRESNET_NSRR2022,NSRR_2024_median,0.847,0.762,0.847,0.781,0.847,0.763,0.847,0.775,0.8608707785606384,0.5236786007881165,0.6903846263885498,0.8630921840667725,0.8881417512893677,0.7520990967750549,0.8122570514678955,0.838653564453125,0.5745056867599487,0.9263828992843628,0.8795216083526611,0.7976232767105103,0.9424424767494202,0.376957505941391,0.869649350643158,0.8638322353363037,0.9117019772529602,0.7629885673522949,0.9424425039970484,0.0172691499989805,0.0276663993584603,0.0010895673922194,0.0105205211327909,0.1651396003174374,0.3769574944071588,0.3373267898383372,0.0005483792347063,0.0878316559926807,0.0177797051170858,0.0204132906224483,0.8696493595783148,0.062807169702226,0.013937664618086,0.0021891418563922,9.968102073365231e-05,0.1200861273454321,0.8638322321172077,0.0001936577099975,0.0170212765957446,0.0156841535965386,0.0541813898704358,0.0001701644923425,0.9117019530608896
DEEPRESNET_NSRR2022,NSRR_2024_p25,0.794,0.719,0.794,0.742,0.794,0.758,0.794,0.719,0.8079713582992554,0.465893805027008,0.6454837322235107,0.8224402666091919,0.8806432485580444,0.7354251742362976,0.7594687938690186,0.7909557223320007,0.5421435236930847,0.8815507292747498,0.845099151134491,0.7835780382156372,0.8753823637962341,0.3315334916114807,0.8001684546470642,0.7353328466415405,0.8956043720245361,0.7575117945671082,0.8753823819152797,0.0098775965608899,0.0179238673517048,0.000614930512852,0.0058760884545511,0.1299181146395047,0.3315334773218142,0.2413343272456205,0.0,0.057263021675833,0.0094005820404915,0.0163074004843417,0.8001684565171615,0.0443696450428396,0.0126319520036452,0.0014453748006379,0.0,0.0939447907390917,0.7353328604721856,0.0,0.0106560106560106,0.0091211401425178,0.0417342574841468,0.0,0.8956043956043956
DEEPRESNET_NSRR2022,NSRR_2024_p75,0.884,0.8,0.884,0.806,0.884,0.795,0.884,0.83,0.872520387172699,0.5929715037345886,0.7303629517555237,0.8829251527786255,0.9096084833145142,0.7860518097877502,0.8512770533561707,0.882638156414032,0.6260454654693604,0.9475441575050354,0.9207635521888732,0.8238862752914429,0.9598696827888488,0.44777312874794,0.8849967122077942,0.9002671241760254,0.9280242919921876,0.7952410578727722,0.9598696986781932,0.0467672525535334,0.0471321452916544,0.0032923731010525,0.0237608335767844,0.2452509214629997,0.4477731176353106,0.4480750566159819,0.0031743741432797,0.1145251396648044,0.0254743198270834,0.02905874921036,0.884996740659416,0.1132870077911139,0.0219615332151139,0.0051368455658749,0.0005168721848925,0.261829972641605,0.9002671415850401,0.0004830917874396,0.0247349823321554,0.0199542714612346,0.0700893418900213,0.0004298764105319,0.9280243161094224
DEEPRESNET_NSRR2022,NSRR_2024_min,0.732,0.659,0.732,0.674,0.732,0.701,0.732,0.622,0.7718140482902527,0.3362018465995788,0.5847815871238708,0.776384711265564,0.710107147693634,0.6908344626426697,0.6778472065925598,0.7416541576385498,0.4712278246879577,0.7847857475280762,0.8221616148948669,0.7338520288467407,0.7811646461486816,0.2173690944910049,0.7235445380210876,0.6563845276832581,0.6187242865562439,0.7014585733413696,0.7811646386888502,0.0050280040733197,0.0040271834885476,0.0,0.0005033979360684,0.0593676934024601,0.2173690932311621,0.1006661732050333,0.0,0.0288876889848812,0.0034149962880475,0.0087459751109564,0.7235445130972065,0.0173649832722638,0.0089935760171306,0.0005819028222286,0.0,0.0405634758995247,0.6563845050215208,0.0,0.0045800873212909,0.0053376320974386,0.019400352733686,0.0,0.618724305469042
DEEPRESNET_NSRR2022,NSRR_2024_max,0.918,0.862,0.918,0.867,0.918,0.857,0.918,0.886,0.9413459300994872,0.7426444888114929,0.8147922158241272,0.9117370843887328,0.9410404562950134,0.8531862497329712,0.9331865310668944,0.9473541975021362,0.7309658527374268,0.9758897423744202,0.9464226961135864,0.8709246516227722,0.9884218573570251,0.610684335231781,0.9203351736068726,0.9587576389312744,0.9555078148841858,0.8565640449523926,0.9884218474704254,0.0659265751290291,0.1164903846153846,0.013347405016141,0.0457536627762602,0.3724832214765101,0.6106843575418994,0.5666846652267818,0.0142348754448398,0.1627467706556178,0.0437866593916246,0.0787000159311773,0.9203351644178924,0.2498694630580454,0.0454038553449099,0.0241309968399885,0.0050215208034433,0.3278335724533716,0.9587576374745418,0.0027320386915749,0.064625850340136,0.0293367346938775,0.3296997632988663,0.0054192101656907,0.9555077915099408
DEEPRESNET_NSRR2022,EXTERNAL_DBS_mean,0.8643333333333333,0.7523333333333334,0.8643333333333333,0.774,0.8643333333333333,0.7646666666666667,0.8643333333333333,0.773,0.8172695636749268,0.4803684651851654,0.7037799954414368,0.8530392050743103,0.8865790367126465,0.7482072710990906,0.7142863273620605,0.8490244746208191,0.604252278804779,0.9131022095680236,0.9038801193237304,0.7969090342521667,0.9554576873779296,0.3460222780704498,0.8426559567451477,0.8085373044013977,0.8702570796012878,0.7645861506462097,0.9554577062754688,0.0064422909697933,0.0344992823746106,0.0007797168930837,0.0028210034870436,0.3364344091458714,0.3460222804891444,0.2457504400767484,0.0042453988175938,0.0675474714706417,0.0170635081578212,0.042520788471407,0.8426559910587136,0.0760572943975928,0.0217024179144653,0.0053360310876394,0.0009259140207396,0.184762754919376,0.8085373082198898,0.0004379917523551,0.0236453338757962,0.0150540805832262,0.0878935447818671,0.0031499614907946,0.8702570792683156
DEEPRESNET_NSRR2022,EXTERNAL_DBS_std,0.0365011415346607,0.0297713508819021,0.0365011415346607,0.0132287565553229,0.0365011415346607,0.0125033328890073,0.0365011415346607,0.0209523268397569,0.0285523943603038,0.1334103792905807,0.0405797995626926,0.0234917663037776,0.0168759506195783,0.0248572174459695,0.0253482311964035,0.0296354610472917,0.039131049066782,0.0605078227818012,0.0023106187582015,0.0102090891450643,0.0421984940767288,0.1273777186870575,0.0403007566928863,0.0923862904310226,0.0311114266514778,0.0122918467968702,0.0421984911293853,0.0063647360881558,0.046590829025523,0.0011513097587846,0.0005470719328697,0.0425170362458998,0.1273777229252748,0.1577916145648542,0.0071088658630291,0.0066447380043199,0.0063132981515844,0.0339629503326175,0.0403007679442025,0.0641803225571188,0.0070737894899508,3.4348000615211485e-05,0.0007191518815124,0.0919466768698639,0.092386287700378,0.0001605857399812,0.0081433416592418,0.0017865365630369,0.0414161862090029,0.0027291218276056,0.031111430929482
DEEPRESNET_NSRR2022,EXTERNAL_DBS_median,0.864,0.768,0.864,0.779,0.864,0.765,0.864,0.768,0.8181340098381042,0.540221631526947,0.7032032012939453,0.8534577488899231,0.8857677578926086,0.759611189365387,0.7022215127944946,0.8542240858078003,0.602818489074707,0.9353891015052797,0.9047123193740844,0.7962387800216675,0.9797641038894652,0.3950178027153015,0.8437010645866394,0.7847232818603516,0.8667311668395996,0.7650860548019409,0.9797640777345296,0.0028026383749777,0.0122936030522048,0.000237081191841,0.0031075593922216,0.3324976348155156,0.395017793594306,0.1602175969725638,0.0002838221381267,0.0653736991485335,0.0141050828673618,0.0356153342400886,0.8437010625779681,0.0542038184474333,0.0245327778742116,0.0053395054655452,0.0007562389715149,0.207950116913484,0.7847233047544817,0.0003834649896464,0.0239984517127927,0.015867253235382,0.0916198954906135,0.0046448616218308,0.8667311786336366
DEEPRESNET_NSRR2022,EXTERNAL_DBS_p25,0.846,0.743,0.846,0.769,0.846,0.7585,0.846,0.7615000000000001,0.8032143712043762,0.4338672906160354,0.6833474636077881,0.8413993418216705,0.8779455423355103,0.7396527230739594,0.6997227966785431,0.8356787264347076,0.5843381285667419,0.8900004923343658,0.902990460395813,0.7916451990604401,0.943247616291046,0.2982197999954223,0.8227719664573669,0.7575563192367554,0.853894978761673,0.7585689723491669,0.943247603953108,0.0027676643543056,0.0077294377458627,0.0001185405959205,0.002648869010805,0.3142601546440741,0.2982197972710866,0.1547050207693369,0.0001419110690633,0.0638177853609037,0.0134388748248745,0.0240782798608879,0.8227719569673964,0.0399307023439446,0.0190922415389898,0.0053197917039339,0.000531505481616,0.1456960493302752,0.7575563266215748,0.0003476171401856,0.019664814549653,0.0144364328882542,0.0681799985717706,0.0023224308109154,0.8538949940359464
DEEPRESNET_NSRR2022,EXTERNAL_DBS_p75,0.8825000000000001,0.7695000000000001,0.8825000000000001,0.7815000000000001,0.8825000000000001,0.771,0.8825000000000001,0.782,0.8317569494247437,0.5567962527275085,0.7239241898059845,0.8648883104324341,0.8948068618774414,0.76246377825737,0.722817450761795,0.8649700880050659,0.6234494745731354,0.9473474025726318,0.9051857888698578,0.8018377721309662,0.9798209965229034,0.4183225184679031,0.8630625605583191,0.847611278295517,0.8848561942577362,0.770853191614151,0.9798209943273598,0.0082970912878732,0.0501662873421556,0.0011695753396256,0.0031364159158711,0.3566402764824908,0.4183225202597831,0.2940294378320676,0.0063680982263907,0.0701902714193256,0.0192089288455382,0.0575105699662669,0.863062560909658,0.1012571484761613,0.0257277742698139,0.0053540076602977,0.0012354850352508,0.2354231415055309,0.8476112880855007,0.0005011029831702,0.0278024121204377,0.0160783146042762,0.1094702663463368,0.0047249422361919,0.8848562141833454
DEEPRESNET_NSRR2022,EXTERNAL_DBS_min,0.828,0.718,0.828,0.759,0.828,0.752,0.828,0.755,0.7882947325706482,0.3275129497051239,0.6634917259216309,0.829340934753418,0.8701233267784119,0.7196942567825317,0.6972240805625916,0.817133367061615,0.5658577680587769,0.8446118831634521,0.9012686014175416,0.7870516180992126,0.906731128692627,0.2014217972755432,0.8018428683280945,0.7303893566131592,0.8410587906837463,0.7520518898963928,0.9067311301716864,0.0027326903336334,0.0031652724395206,0.0,0.0021901786293884,0.2960226744726326,0.2014218009478673,0.14919244456611,0.0,0.0622618715732738,0.0127726667823873,0.0125412254816872,0.8018428513568246,0.0256575862404558,0.013651705203768,0.0053000779423226,0.0003067719917171,0.0834419817470664,0.7303893484886679,0.0003117692907248,0.0153311773865133,0.0130056125411263,0.0447401016529278,0.0,0.8410588094382561
DEEPRESNET_NSRR2022,EXTERNAL_DBS_max,0.901,0.771,0.901,0.784,0.901,0.777,0.901,0.796,0.8453798890113831,0.5733708739280701,0.7446451783180237,0.8763188719749451,0.9038459658622742,0.765316367149353,0.7434133887290955,0.8757160902023315,0.6440804600715637,0.959305703639984,0.9056592583656312,0.8074367642402649,0.9798778891563416,0.4416272342205047,0.8824240565299988,0.9104992747306824,0.9029812216758728,0.7766203284263611,0.97987791092019,0.0137915442007687,0.0880389716321064,0.0021020694874103,0.0031652724395206,0.3807829181494662,0.4416272469252602,0.4278412786915714,0.0124523743146547,0.0750068436901177,0.0243127748237146,0.0794058056924451,0.882424059241348,0.1483104785048892,0.0269227706654162,0.0053685098550502,0.0017147310989867,0.2628961660975777,0.9104992714165197,0.000618740976694,0.0316063725280826,0.0162893759731704,0.1273206372020601,0.0048050228505531,0.9029812497330544
DEEPRESNET_NSRR2022_EEG,abc,0.854,0.829,0.854,0.849,0.854,0.816,0.854,0.798,0.8856030106544495,0.6883748769760132,0.7351428270339966,0.8395084738731384,0.9341555833816528,0.8165569305419922,0.8637589812278748,0.8408440351486206,0.6124376058578491,0.970619022846222,0.937923789024353,0.8451166152954102,0.9085806012153624,0.5827123522758484,0.9193371534347534,0.7396033406257629,0.9304174780845642,0.8161301612854004,0.9085805934242182,0.0511226944667201,0.0274659182036888,0.0,0.0128307939053728,0.1225037257824143,0.5827123695976155,0.2593144560357675,0.0,0.0354694485842026,0.0063652326602282,0.0386303775241439,0.9193371378402108,0.0223880597014925,0.0132791922739244,0.0038387715930902,0.0,0.2565579014715291,0.7396033269353807,0.0,0.0106030483764082,0.0205434062292909,0.0384360503644797,0.0,0.9304174950298212
DEEPRESNET_NSRR2022_EEG,apoe,0.737,0.668,0.737,0.7,0.737,0.733,0.737,0.628,0.8570684790611267,0.3659158647060394,0.5986273288726807,0.8669483065605164,0.8603772521018982,0.7097874879837036,0.8835610151290894,0.7940570712089539,0.5067376494407654,0.794804573059082,0.8156052827835083,0.7589530944824219,0.8321183323860168,0.2377339899539947,0.7312244176864624,0.953496277332306,0.9103502035140992,0.7329846620559692,0.8321183306920232,0.0443211833069202,0.096566296883254,0.0062334918119387,0.0207606973058637,0.0845320197044335,0.2377339901477832,0.5066995073891626,0.0055172413793103,0.1655172413793103,0.0060482116438952,0.0093986598207292,0.7312244365155339,0.2337916630406405,0.0195370289792011,0.0020366598778004,0.0,0.0444670739986422,0.9534962661235572,0.0,0.0170428015564202,0.0079377431906614,0.0640466926070039,0.0006225680933852,0.9103501945525292
